campaign_id,platform,date,geo,device,campaign_type,ad_format,impressions,clicks,spend_usd,conversions
Winter_Surface_Retarget_060,Google,2025-08-15,AU,mobile,brand_awareness,search,32189,734,812.91,4
BlackFriday_Could_Retarget_217,LinkedIn,2025-08-15,NL,mobile,video_views,video,11029,95,486.45,3
Q2_Husband_Traffic_053,Facebook,2025-08-15,US,mobile,traffic,display,38085,245,372.75,6
Q3_Yes_Video_192,Facebook,2025-08-15,US,mobile,video_views,display,0,0,0.0,0
BlackFriday_A_Retarget_238,Facebook,2025-08-15,US,desktop,traffic,video,40470,1122,2277.69,26
Spring_Long_Brand_093,Facebook,2025-08-15,CA,desktop,video_views,search,26485,446,560.9,13
Q3_Live_Retarget_293,Google,2025-08-15,US,desktop,conversions,shopping,57506,1474,4036.27,54
Q4_Example_Brand_102,Facebook,2025-08-15,ES,desktop,video_views,shopping,22191,0,41.48,0
Q4_Hour_Brand_230,Google,2025-08-15,DE,mobile,traffic,remarketing,25149,272,359.61,8
Spring_Long_Brand_093,Google,2025-08-15,JP,desktop,app_installs,remarketing,11110,198,306.03,5
Holiday_Almost_Traffic_131,Google,2025-08-15,DE,desktop,brand_awareness,social,0,0,0.0,0
Q1_Best_Video_052,Google,2025-08-15,IN,desktop,app_installs,video,22888,0,43.4,0
BlackFriday_Could_Retarget_217,Google,2025-08-15,US,mobile,conversions,shopping,13305,162,438.81,4
Winter_Low_Retarget_151,Google,2025-08-15,GB,mobile,app_installs,display,45459,240,365.83,5
Q1_Human_Retarget_067,Facebook,2025-08-15,US,desktop,retargeting,search,56818,864,1412.04,18
BackToSchool_Size_App_156,Google,2025-08-15,SE,mobile,lead_generation,remarketing,52001,938,1135.71,30
Q2_Our_Traffic_254,Facebook,2025-08-15,MX,mobile,app_installs,remarketing,9371,133,94.79,3
Q1_Human_Retarget_067,Google,2025-08-15,MX,desktop,retargeting,social,39253,573,500.04,22
Q4_Prove_Video_094,Facebook,2025-08-15,ES,mobile,retargeting,display,39186,234,225.54,4
Q4_Require_Retarget_011,TikTok,2025-08-15,US,mobile,app_installs,video,8290,131,227.26,2
BlackFriday_A_Retarget_238,Google,2025-08-15,US,mobile,brand_awareness,remarketing,82494,951,1886.0,8
Holiday_Recently_Video_082,Google,2025-08-15,NL,mobile,app_installs,social,46392,0,59.83,0
Q2_Trial_App_089,Facebook,2025-08-15,DE,mobile,traffic,social,7474,87,114.22,2
BackToSchool_Size_App_156,Facebook,2025-08-15,NL,mobile,retargeting,video,32260,594,820.4,7
BlackFriday_His_Retarget_096,LinkedIn,2025-08-15,SE,mobile,retargeting,display,12644,60,332.64,2
Holiday_Almost_Traffic_131,Facebook,2025-08-15,DE,desktop,app_installs,remarketing,18748,272,309.0,7
Winter_Food_Conversion_249,Facebook,2025-08-15,IN,mobile,app_installs,search,18884,212,140.45,2
Summer_Sign_Lead_258,Facebook,2025-08-15,IN,mobile,lead_generation,video,8238,121,95.61,3
Q1_Long_Retarget_209,LinkedIn,2025-08-15,IN,tablet,lead_generation,remarketing,10124,0,38.34,0
BackToSchool_Team_Traffic_260,Google,2025-08-15,GB,mobile,video_views,shopping,41386,483,730.81,13
Q4_Spring_App_084,Google,2025-08-15,US,mobile,conversions,shopping,41987,823,1960.29,22
Holiday_Article_Retarget_251,Google,2025-08-15,CA,mobile,lead_generation,video,34033,502,729.3,15
Q1_Attack_Traffic_183,Twitter,2025-08-15,US,desktop,retargeting,video,3734,0,12.78,0
Q2_Your_Video_269,LinkedIn,2025-08-15,CA,tablet,lead_generation,search,29134,253,1347.62,8
Holiday_Raise_Conversion_106,TikTok,2025-08-15,CA,mobile,app_installs,remarketing,5682,57,66.45,1
Q2_Dark_Retarget_078,Facebook,2025-08-15,BR,mobile,lead_generation,remarketing,17246,194,161.86,4
Spring_Yes_Retarget_139,Facebook,2025-08-15,MX,mobile,brand_awareness,social,26621,217,148.58,1
Spring_Executive_Conversion_135,TikTok,2025-08-15,CA,mobile,brand_awareness,display,37570,379,259.35,1
Q1_Human_Retarget_067,Facebook,2025-08-15,CA,mobile,brand_awareness,remarketing,21898,269,289.09,1
Holiday_Employee_Lead_155,LinkedIn,2025-08-15,ES,mobile,traffic,video,14133,159,926.27,4
Q2_I_Lead_185,Google,2025-08-15,NL,tablet,app_installs,shopping,33843,676,971.89,22
BlackFriday_Company_Video_271,Google,2025-08-15,CA,mobile,brand_awareness,social,80474,750,892.25,6
Summer_We_Conversion_291,Google,2025-08-15,IN,desktop,traffic,video,45227,759,665.41,15
Q1_Purpose_Conversion_225,LinkedIn,2025-08-15,IT,desktop,traffic,social,29752,319,1857.86,15
Q3_Face_Traffic_005,Google,2025-08-15,IN,desktop,traffic,social,13934,163,137.29,5
Q3_Source_Video_049,Google,2025-08-15,JP,desktop,app_installs,video,47748,1023,1282.86,20
Spring_Maintain_Video_115,Facebook,2025-08-15,CA,mobile,lead_generation,social,12885,121,163.65,1
Q2_Forget_Video_285,Google,2025-08-15,CA,mobile,video_views,shopping,53924,1020,1783.34,34
Holiday_Not_Lead_064,Facebook,2025-08-15,CA,desktop,conversions,shopping,23598,348,535.59,11
Holiday_Machine_App_063,Facebook,2025-08-15,US,mobile,traffic,search,0,0,0.0,0
Q1_Clearly_Video_047,Facebook,2025-08-15,IN,desktop,video_views,video,20442,372,225.29,10
Q1_Building_App_196,Google,2025-08-15,DE,mobile,video_views,display,52541,332,413.4,5
Spring_Middle_Brand_241,Facebook,2025-08-15,US,mobile,lead_generation,search,15296,166,296.28,4
Winter_Rate_Conversion_029,Facebook,2025-08-15,US,mobile,video_views,social,44366,357,740.49,4
Winter_Seven_Brand_211,Facebook,2025-08-15,ES,desktop,traffic,social,29545,420,583.91,10
Summer_Option_Video_026,Facebook,2025-08-15,US,desktop,retargeting,remarketing,7966,97,149.13,3
BackToSchool_Inside_Video_165,Google,2025-08-15,SE,mobile,retargeting,shopping,25095,497,756.75,11
Q1_Everyone_Video_214,Google,2025-08-15,GB,desktop,conversions,display,7674,89,147.01,2
Q3_After_Conversion_242,Facebook,2025-08-15,US,mobile,lead_generation,social,56925,435,630.39,5
Q2_Mention_Retarget_259,TikTok,2025-08-15,FR,tablet,lead_generation,display,18389,0,23.27,0
Holiday_Born_Retarget_220,Google,2025-08-15,GB,mobile,conversions,remarketing,28651,334,757.77,7
Q2_Blue_Retarget_051,Google,2025-08-15,US,mobile,conversions,remarketing,30890,368,1138.1,16
Summer_Serious_App_142,Facebook,2025-08-15,NL,desktop,retargeting,video,13120,246,263.99,3
Holiday_Machine_App_063,Google,2025-08-15,US,desktop,conversions,search,50339,1703,3987.9,96
Q4_About_Video_210,Google,2025-08-15,US,mobile,lead_generation,video,27087,251,511.9,4
Spring_Sense_Conversion_028,Facebook,2025-08-15,US,desktop,video_views,video,19858,323,536.06,4
Q1_Hospital_Traffic_098,Facebook,2025-08-15,US,mobile,conversions,video,12094,126,323.36,4
Holiday_Article_Retarget_251,Facebook,2025-08-15,CA,tablet,lead_generation,remarketing,11622,152,148.3,3
Summer_Bill_Retarget_054,Google,2025-08-15,DE,mobile,conversions,shopping,21905,302,494.7,11
Spring_Executive_Conversion_135,Google,2025-08-15,US,mobile,lead_generation,display,46735,387,783.57,6
Holiday_Almost_Traffic_131,Facebook,2025-08-15,FR,mobile,retargeting,video,15427,255,324.5,4
Spring_Ground_Video_298,Google,2025-08-15,DE,mobile,retargeting,shopping,26521,523,802.28,9
BackToSchool_Discuss_Lead_122,TikTok,2025-08-15,US,mobile,lead_generation,remarketing,51099,394,636.09,4
Winter_Save_Brand_043,Twitter,2025-08-15,US,mobile,brand_awareness,search,20284,248,360.43,0
Q1_Best_Video_052,Google,2025-08-15,US,mobile,lead_generation,search,51687,1010,2087.32,22
Summer_Pick_Video_186,Google,2025-08-15,US,desktop,app_installs,video,31353,0,140.96,0
Spring_Sense_Conversion_028,Google,2025-08-15,US,desktop,app_installs,video,53075,900,2200.3,25
Q3_Truth_Lead_221,Google,2025-08-15,DE,mobile,traffic,remarketing,26328,295,373.7,4
Q1_Hospital_Traffic_098,Google,2025-08-15,IN,desktop,conversions,video,32561,503,698.38,26
BlackFriday_Often_Video_270,Google,2025-08-15,US,mobile,conversions,social,50396,472,1378.89,22
Q1_Evidence_Brand_272,LinkedIn,2025-08-15,SE,desktop,lead_generation,video,2069,29,146.12,0
Summer_Play_App_024,Twitter,2025-08-15,GB,desktop,traffic,video,2379,40,63.32,0
Spring_Sense_Conversion_028,Google,2025-08-15,US,desktop,traffic,search,59729,2129,4610.18,83
Q3_Live_Retarget_293,Facebook,2025-08-15,US,desktop,conversions,remarketing,17604,359,908.32,10
Q4_Down_Video_296,LinkedIn,2025-08-15,IN,mobile,retargeting,video,17892,131,451.21,3
Winter_Coach_Traffic_208,Facebook,2025-08-15,SE,mobile,video_views,display,26197,206,245.62,3
Spring_While_Conversion_219,TikTok,2025-08-15,IN,mobile,app_installs,display,16005,149,100.99,2
Q2_Dark_Retarget_078,Google,2025-08-15,ES,desktop,conversions,video,34513,527,959.5,17
Winter_Put_App_203,Google,2025-08-15,AU,mobile,conversions,remarketing,53350,566,1104.19,25
Summer_Pattern_Retarget_161,Google,2025-08-15,BR,mobile,brand_awareness,search,24252,565,443.0,4
Q4_Thought_Conversion_224,LinkedIn,2025-08-15,US,desktop,traffic,remarketing,6802,57,416.7,1
BlackFriday_Camera_Conversion_294,Facebook,2025-08-15,CA,mobile,brand_awareness,display,14831,76,85.67,0
Holiday_Perform_Lead_035,Google,2025-08-15,US,mobile,app_installs,search,35550,541,1163.77,9
Q4_Religious_Brand_101,Google,2025-08-15,NL,mobile,app_installs,social,54469,478,603.86,13
Q4_Great_Conversion_050,LinkedIn,2025-08-15,AU,tablet,brand_awareness,remarketing,13576,134,642.29,1
Q4_Great_Conversion_050,LinkedIn,2025-08-15,US,mobile,retargeting,shopping,33456,194,1904.24,6
Spring_Ago_Lead_003,Facebook,2025-08-15,MX,desktop,app_installs,video,6219,129,98.63,2
Q4_Hour_Brand_230,Facebook,2025-08-15,US,mobile,conversions,shopping,31612,421,1130.32,12
BackToSchool_Later_Conversion_162,Twitter,2025-08-15,US,mobile,app_installs,remarketing,7285,49,89.84,0
BackToSchool_Since_App_009,Google,2025-08-15,MX,mobile,brand_awareness,shopping,37513,757,589.79,6
Q2_Husband_Traffic_053,Facebook,2025-08-15,DE,desktop,conversions,video,19529,0,56.18,0
Q4_Prove_Traffic_109,Google,2025-08-15,US,mobile,traffic,shopping,66639,1160,2117.67,18
Q1_Purpose_Conversion_225,Google,2025-08-15,IN,desktop,lead_generation,search,22642,880,658.94,29
Holiday_Recently_Video_082,Google,2025-08-15,DE,desktop,traffic,search,53318,1582,2523.15,59
Q1_Dinner_Traffic_048,Google,2025-08-15,MX,mobile,video_views,social,25692,196,148.18,4
Holiday_Finally_Brand_206,Facebook,2025-08-15,DE,desktop,video_views,social,0,0,0.0,0
Holiday_Option_Retarget_157,Twitter,2025-08-15,DE,mobile,traffic,video,16658,218,292.03,3
Q3_After_Conversion_242,LinkedIn,2025-08-15,DE,desktop,conversions,social,9683,89,549.32,5
Q3_Benefit_Lead_171,Google,2025-08-15,BR,mobile,app_installs,video,36914,466,500.7,9
Q2_Common_Brand_114,TikTok,2025-08-15,US,mobile,retargeting,video,45359,941,1293.53,9
Q1_Someone_Brand_172,Twitter,2025-08-15,DE,desktop,lead_generation,social,3638,49,75.73,1
Q4_Bar_Video_256,Google,2025-08-15,US,desktop,traffic,search,40988,1289,2392.04,52
Q3_Water_Traffic_163,LinkedIn,2025-08-15,MX,mobile,brand_awareness,shopping,14709,77,231.15,0
Holiday_Career_Retarget_266,Google,2025-08-15,US,mobile,retargeting,search,68904,1203,2880.56,23
BlackFriday_Sound_Conversion_216,Facebook,2025-08-15,US,mobile,app_installs,display,45295,305,519.52,4
Winter_Knowledge_Conversion_181,Google,2025-08-15,SE,desktop,brand_awareness,search,0,0,0.0,0
Summer_Offer_Traffic_031,LinkedIn,2025-08-15,GB,mobile,conversions,social,7836,55,479.12,2
BlackFriday_Development_Video_137,Twitter,2025-08-15,SE,mobile,conversions,social,13256,101,166.84,2
BackToSchool_Team_Traffic_260,Facebook,2025-08-15,CA,mobile,brand_awareness,video,31206,370,335.21,2
Q1_Politics_Conversion_108,Google,2025-08-15,US,mobile,retargeting,video,13447,186,484.89,3
Spring_May_Brand_268,Google,2025-08-15,GB,tablet,retargeting,search,11289,252,427.46,6
BackToSchool_Knowledge_Traffic_044,TikTok,2025-08-15,DE,mobile,traffic,social,17379,207,171.55,2
Q2_Space_Conversion_264,LinkedIn,2025-08-15,IN,desktop,video_views,social,15049,173,528.38,5
Winter_Surface_Retarget_060,Facebook,2025-08-15,FR,desktop,lead_generation,social,28990,502,523.25,7
Q4_Land_Brand_276,Google,2025-08-15,US,desktop,traffic,video,50642,666,1719.58,23
BlackFriday_Early_Conversion_088,Google,2025-08-15,ES,desktop,traffic,search,24243,566,1018.75,22
Q4_Election_Video_006,LinkedIn,2025-08-15,US,desktop,lead_generation,social,11971,110,1138.6,6
Q4_Woman_Retarget_244,Facebook,2025-08-15,US,desktop,video_views,display,50820,398,799.51,10
Summer_Early_Brand_022,Facebook,2025-08-15,US,mobile,video_views,social,29149,325,557.28,7
BackToSchool_Base_Video_086,Twitter,2025-08-15,JP,desktop,lead_generation,search,3871,66,104.11,1
BlackFriday_Throw_App_056,LinkedIn,2025-08-15,CA,desktop,retargeting,remarketing,2559,28,139.49,0
Q1_Fall_Brand_046,TikTok,2025-08-15,IT,desktop,conversions,shopping,31793,603,908.2,14
Q1_Start_Video_234,Google,2025-08-15,AU,mobile,video_views,search,30796,609,968.97,18
Winter_Chair_Traffic_008,Google,2025-08-15,US,mobile,retargeting,display,61707,488,953.33,7
Q2_Husband_Traffic_053,Google,2025-08-15,MX,mobile,brand_awareness,display,13860,115,75.54,0
BackToSchool_No_App_263,TikTok,2025-08-15,GB,mobile,retargeting,shopping,25508,387,315.82,8
Q1_All_Lead_019,Facebook,2025-08-15,SE,mobile,traffic,display,20837,115,155.74,3
Q3_Truth_Lead_221,Google,2025-08-15,FR,mobile,traffic,search,25768,425,608.22,6
Summer_Song_Brand_040,LinkedIn,2025-08-15,US,mobile,brand_awareness,video,31601,341,2515.48,2
BlackFriday_Education_Brand_250,Google,2025-08-15,ES,mobile,brand_awareness,search,48778,993,1051.83,10
BlackFriday_His_Retarget_096,LinkedIn,2025-08-15,NL,desktop,video_views,shopping,13446,121,818.89,4
Q1_Skin_Video_160,Facebook,2025-08-15,US,mobile,conversions,video,49240,812,2084.4,20
Q4_Bar_Video_256,Google,2025-08-15,GB,mobile,lead_generation,social,0,0,0.0,0
Winter_Response_Conversion_194,Facebook,2025-08-15,US,tablet,traffic,video,40632,630,1357.36,16
Spring_Middle_Brand_241,Facebook,2025-08-15,US,mobile,lead_generation,remarketing,49295,0,99.98,0
Q1_Drop_Conversion_129,Google,2025-08-15,SE,desktop,app_installs,remarketing,11222,188,309.92,7
Summer_Table_Lead_037,Twitter,2025-08-15,SE,desktop,app_installs,search,0,0,0.0,0
Summer_Remain_Retarget_287,Google,2025-08-15,US,mobile,video_views,social,37097,393,1051.3,9
Q1_Offer_Retarget_014,Google,2025-08-15,ES,mobile,video_views,display,26321,158,207.17,4
Q1_Her_App_055,Facebook,2025-08-15,US,mobile,traffic,social,30074,354,548.73,5
Q3_Live_Retarget_293,Twitter,2025-08-15,US,tablet,video_views,remarketing,26158,248,590.71,5
Q1_Effect_App_252,LinkedIn,2025-08-15,DE,mobile,app_installs,video,23321,258,1605.23,5
Summer_Play_App_024,TikTok,2025-08-15,US,mobile,retargeting,video,16302,242,410.62,3
Winter_Stand_Lead_127,Google,2025-08-15,MX,desktop,brand_awareness,search,37878,847,535.95,9
Spring_Institution_Retarget_134,Google,2025-08-15,CA,mobile,video_views,social,45429,498,849.04,13
Q4_Religious_Brand_101,Facebook,2025-08-15,US,desktop,conversions,video,30900,579,1541.07,15
Q1_Car_Lead_265,Google,2025-08-15,SE,mobile,brand_awareness,video,50764,487,654.64,4
BlackFriday_Past_Video_164,Google,2025-08-15,US,mobile,traffic,remarketing,0,0,0.0,0
BlackFriday_Month_Video_215,TikTok,2025-08-15,US,mobile,traffic,display,6704,56,88.05,0
Q4_About_Video_210,Facebook,2025-08-15,FR,mobile,video_views,shopping,32598,538,581.02,7
Winter_Term_Conversion_130,Facebook,2025-08-15,SE,desktop,retargeting,shopping,11283,205,206.07,5
Q2_Serve_Traffic_213,Facebook,2025-08-15,MX,mobile,conversions,social,10255,109,109.98,2
Q2_Serve_Traffic_213,Google,2025-08-15,GB,mobile,brand_awareness,shopping,32281,374,450.99,1
Spring_Individual_Traffic_147,Google,2025-08-15,IT,mobile,app_installs,remarketing,37090,589,762.54,10
Q4_Left_Lead_290,Facebook,2025-08-15,US,mobile,retargeting,display,0,0,0.0,0
BackToSchool_Forward_Traffic_143,Google,2025-08-15,CA,mobile,video_views,social,58261,446,599.51,14
Winter_Rate_Brand_288,LinkedIn,2025-08-15,FR,mobile,video_views,display,8040,27,137.74,0
Q4_Spring_App_084,Google,2025-08-15,CA,desktop,traffic,video,54028,1231,1740.9,37
Q3_Training_Traffic_075,Facebook,2025-08-15,CA,mobile,retargeting,display,30708,185,221.23,2
Winter_News_App_273,LinkedIn,2025-08-15,GB,mobile,video_views,search,25199,229,1484.08,6
BlackFriday_Fall_Brand_092,TikTok,2025-08-15,AU,mobile,traffic,shopping,21929,259,260.52,4
Summer_Special_Brand_126,LinkedIn,2025-08-15,US,desktop,app_installs,search,38727,496,4157.73,15
Summer_Social_Retarget_200,Google,2025-08-15,GB,mobile,brand_awareness,social,18745,137,135.37,1
Winter_Seven_Brand_211,Facebook,2025-08-15,NL,mobile,retargeting,social,19910,171,238.78,4
Spring_Ago_Lead_003,TikTok,2025-08-15,GB,mobile,conversions,remarketing,11807,78,99.69,1
Q3_Show_Conversion_281,Google,2025-08-15,US,desktop,lead_generation,social,71817,1090,2825.16,25
Summer_Value_Lead_198,Facebook,2025-08-15,FR,mobile,video_views,search,9195,130,175.84,3
Q3_Show_Conversion_281,Facebook,2025-08-15,GB,mobile,brand_awareness,display,34555,271,252.12,1
Q3_Yes_Video_192,Facebook,2025-08-15,US,desktop,video_views,display,28892,0,52.05,0
BlackFriday_Fall_Brand_092,LinkedIn,2025-08-15,CA,desktop,conversions,shopping,0,0,0.0,0
Q1_Movement_Conversion_226,Facebook,2025-08-15,CA,mobile,video_views,remarketing,23402,319,411.04,7
Winter_Surface_Retarget_060,Google,2025-08-15,MX,mobile,brand_awareness,remarketing,64383,861,626.44,5
Q3_Traditional_Retarget_191,Google,2025-08-15,GB,mobile,brand_awareness,shopping,42720,570,598.62,5
Q3_None_Lead_111,Google,2025-08-15,US,mobile,traffic,video,58586,790,1644.34,15
Winter_Response_App_180,TikTok,2025-08-15,IN,mobile,conversions,shopping,5317,0,5.54,0
Holiday_Recently_Video_082,Google,2025-08-15,US,mobile,brand_awareness,search,40983,936,1867.22,7
Spring_Yes_Retarget_139,LinkedIn,2025-08-15,BR,desktop,lead_generation,search,23349,341,1231.41,11
Q1_Fall_Brand_046,Facebook,2025-08-15,US,mobile,conversions,social,47548,386,729.36,8
BlackFriday_A_Retarget_238,TikTok,2025-08-15,AU,mobile,traffic,social,15645,216,253.25,3
Winter_Pm_Traffic_058,LinkedIn,2025-08-15,NL,desktop,traffic,remarketing,29354,0,130.26,0
Winter_Seven_Brand_211,Twitter,2025-08-15,DE,mobile,video_views,display,24141,113,153.73,1
Spring_Decide_Brand_027,Facebook,2025-08-15,US,desktop,conversions,shopping,11527,263,560.35,11
Holiday_Machine_App_063,Facebook,2025-08-15,US,desktop,video_views,remarketing,57456,1001,1983.65,33
Q2_Brother_Conversion_205,LinkedIn,2025-08-15,GB,mobile,video_views,video,28894,280,1681.73,7
Summer_Reveal_Lead_123,Google,2025-08-15,GB,desktop,brand_awareness,shopping,44605,832,1006.2,8
BackToSchool_Since_App_009,LinkedIn,2025-08-15,SE,mobile,video_views,search,12461,84,535.67,3
BlackFriday_Hundred_Conversion_116,Facebook,2025-08-15,IN,mobile,app_installs,remarketing,18132,240,182.72,5
Summer_Management_Conversion_187,TikTok,2025-08-15,AU,mobile,traffic,display,33744,324,339.41,3
Q1_Start_Video_234,Google,2025-08-15,US,mobile,retargeting,display,16085,72,143.28,1
BlackFriday_Camera_Conversion_294,Google,2025-08-15,CA,desktop,brand_awareness,shopping,27284,806,1035.52,6
BlackFriday_Development_Video_137,LinkedIn,2025-08-15,BR,desktop,lead_generation,video,4520,59,245.5,3
Q4_Deep_Conversion_283,LinkedIn,2025-08-15,NL,mobile,conversions,display,0,0,0.0,0
BackToSchool_Collection_Video_178,LinkedIn,2025-08-15,US,mobile,conversions,video,12194,0,92.94,0
BlackFriday_Learn_Traffic_207,TikTok,2025-08-15,IT,mobile,retargeting,video,27315,336,370.28,4
Winter_On_App_190,Google,2025-08-15,US,mobile,conversions,remarketing,31482,378,983.41,13
Spring_Institution_Retarget_134,LinkedIn,2025-08-15,BR,desktop,retargeting,remarketing,23521,260,1050.98,8
Q1_Break_App_175,Facebook,2025-08-15,ES,mobile,conversions,shopping,33737,503,669.43,16
Holiday_Sea_Lead_079,Google,2025-08-15,US,mobile,conversions,shopping,18474,253,825.43,5
Winter_Term_Conversion_130,Google,2025-08-15,US,tablet,traffic,video,26242,464,881.19,10
BlackFriday_Someone_Conversion_280,Facebook,2025-08-15,US,mobile,retargeting,video,40224,438,878.54,7
Q1_Better_App_020,Google,2025-08-15,US,mobile,conversions,remarketing,45222,469,1359.56,21
Q3_Result_Conversion_105,TikTok,2025-08-15,IN,mobile,lead_generation,search,24501,0,19.65,0
Q4_Hour_Brand_230,Google,2025-08-15,GB,mobile,brand_awareness,remarketing,41089,696,718.04,6
Q2_Color_Retarget_232,Facebook,2025-08-15,GB,mobile,retargeting,shopping,18374,282,344.83,6
Summer_Play_App_024,LinkedIn,2025-08-15,IN,desktop,app_installs,shopping,12813,84,292.95,3
BlackFriday_Bed_Retarget_257,Twitter,2025-08-15,IT,desktop,video_views,remarketing,12562,139,203.63,2
Spring_White_Traffic_138,LinkedIn,2025-08-15,US,mobile,retargeting,display,26970,105,828.23,3
Q4_Bar_Video_256,Google,2025-08-15,DE,mobile,lead_generation,shopping,13791,0,31.23,0
BlackFriday_Evidence_Retarget_153,Google,2025-08-15,IN,mobile,video_views,remarketing,23910,394,321.94,6
Winter_Coach_Traffic_208,Google,2025-08-15,US,mobile,lead_generation,social,57240,621,1265.97,13
Winter_Shoulder_Conversion_112,Google,2025-08-15,US,mobile,traffic,remarketing,36594,628,1356.34,10
BackToSchool_Anyone_Retarget_173,Google,2025-08-15,US,desktop,lead_generation,shopping,57498,1291,2341.64,38
Spring_Brother_Video_002,TikTok,2025-08-15,CA,mobile,brand_awareness,shopping,23208,425,283.41,1
Q1_Human_Retarget_067,TikTok,2025-08-15,CA,mobile,retargeting,search,18180,188,163.15,1
BackToSchool_Size_App_156,Facebook,2025-08-15,CA,desktop,traffic,display,41620,496,666.88,9
Winter_Response_Conversion_194,Google,2025-08-15,US,mobile,traffic,video,44022,609,1455.77,11
BackToSchool_Base_Video_086,Facebook,2025-08-15,US,mobile,video_views,video,33978,477,979.81,6
Q2_Election_Retarget_113,Google,2025-08-15,US,mobile,traffic,display,39144,278,521.86,8
Q2_Commercial_Conversion_097,LinkedIn,2025-08-15,JP,mobile,traffic,video,19371,201,1109.17,6
BackToSchool_Size_App_156,LinkedIn,2025-08-15,BR,desktop,lead_generation,remarketing,7793,105,423.99,6
Q2_Brother_Conversion_205,Facebook,2025-08-15,US,mobile,conversions,display,32760,228,461.59,4
Summer_Table_Lead_037,TikTok,2025-08-15,DE,desktop,conversions,video,16169,347,511.83,5
Q3_Chair_App_154,LinkedIn,2025-08-15,US,desktop,lead_generation,search,34839,326,2631.67,13
Spring_Yes_Retarget_139,LinkedIn,2025-08-15,JP,mobile,traffic,shopping,4415,23,135.87,0
Winter_Type_App_212,Twitter,2025-08-15,CA,mobile,brand_awareness,search,8723,62,64.19,0
Spring_Science_Video_103,LinkedIn,2025-08-15,US,mobile,retargeting,display,25406,141,1450.13,3
Q3_According_Conversion_039,Facebook,2025-08-15,CA,mobile,app_installs,display,43916,309,313.14,6
Q3_Wish_Lead_118,Facebook,2025-08-15,US,mobile,video_views,display,44008,256,532.93,4
BackToSchool_Size_App_156,Google,2025-08-15,BR,mobile,traffic,display,25384,194,201.16,2
Q2_Our_Traffic_254,Google,2025-08-15,NL,mobile,video_views,display,8896,61,87.12,1
Q1_Offer_Retarget_014,Facebook,2025-08-15,BR,mobile,retargeting,social,14147,165,109.11,3
BackToSchool_Later_Conversion_162,Google,2025-08-15,AU,mobile,traffic,search,39221,789,1371.4,27
Q1_Dinner_Traffic_048,Facebook,2025-08-15,US,mobile,brand_awareness,shopping,46778,712,1019.06,5
Q1_Hospital_Traffic_098,TikTok,2025-08-15,US,tablet,conversions,video,43899,826,1563.77,21
Q1_Finally_Traffic_070,Facebook,2025-08-15,FR,mobile,app_installs,video,34797,0,48.99,0
Q1_Threat_Retarget_125,Google,2025-08-15,MX,desktop,app_installs,search,22033,800,805.75,26
Q1_Notice_Traffic_279,Google,2025-08-15,SE,mobile,lead_generation,display,42030,223,357.44,3
Winter_Low_Retarget_151,LinkedIn,2025-08-15,GB,mobile,retargeting,shopping,6647,35,237.77,1
Holiday_Sound_Lead_231,Twitter,2025-08-15,ES,desktop,brand_awareness,display,3114,35,44.42,0
BlackFriday_Bed_Retarget_257,LinkedIn,2025-08-15,SE,desktop,brand_awareness,search,3165,44,169.83,0
Q3_Science_Retarget_030,Google,2025-08-15,US,mobile,app_installs,search,64763,1509,2871.67,26
Winter_Response_Conversion_194,Google,2025-08-15,IN,tablet,brand_awareness,shopping,57551,1018,708.76,6
Q1_Attack_Traffic_183,Facebook,2025-08-15,BR,desktop,lead_generation,video,25202,0,50.24,0
Winter_Usually_Conversion_148,Google,2025-08-15,NL,desktop,app_installs,remarketing,8207,155,232.67,4
BackToSchool_Since_App_009,Google,2025-08-15,IN,mobile,retargeting,remarketing,36906,477,411.36,13
Winter_Attack_Traffic_297,Google,2025-08-15,DE,desktop,lead_generation,remarketing,29343,701,1221.64,15
Winter_Rate_Conversion_029,Facebook,2025-08-15,IN,mobile,conversions,search,22864,347,296.04,9
Q1_Unit_Conversion_246,Google,2025-08-15,IT,mobile,traffic,video,24143,317,478.6,9
Q4_Religious_Brand_101,Twitter,2025-08-15,US,mobile,lead_generation,video,0,0,0.0,0
Spring_Production_App_072,LinkedIn,2025-08-15,US,desktop,conversions,remarketing,6623,87,977.05,7
Summer_Top_Video_087,Facebook,2025-08-15,US,mobile,conversions,remarketing,16387,216,528.44,4
Summer_Performance_Lead_016,Facebook,2025-08-15,BR,tablet,retargeting,shopping,12276,208,175.89,2
Holiday_Option_Retarget_157,Google,2025-08-15,US,mobile,video_views,display,55519,417,909.24,9
Winter_Rate_Brand_288,TikTok,2025-08-15,DE,mobile,lead_generation,search,16797,255,234.94,3
Holiday_Almost_Traffic_131,Google,2025-08-15,FR,desktop,lead_generation,search,13806,0,58.96,0
Holiday_Sound_Lead_231,Google,2025-08-15,AU,mobile,app_installs,remarketing,14931,254,450.55,7
Q1_Mouth_Traffic_023,TikTok,2025-08-15,US,mobile,traffic,shopping,0,0,0.0,0
Q1_Car_Lead_265,Google,2025-08-15,IN,desktop,conversions,social,29379,384,481.28,11
BlackFriday_Education_Brand_250,Google,2025-08-15,ES,mobile,app_installs,remarketing,8215,113,177.79,2
Summer_Top_Video_087,Google,2025-08-15,US,desktop,lead_generation,display,26983,266,662.63,7
Q3_Example_Conversion_201,Google,2025-08-15,US,mobile,video_views,remarketing,45854,773,1565.68,23
