campaign_id,platform,date,geo,device,campaign_type,ad_format,impressions,clicks,spend_usd,conversions
Q2_Usually_Conversion_148,LinkedIn,2025-08-16,IN,mobile,traffic,video,15939,178,603.03,5
BackToSchool_Image_Lead_184,Facebook,2025-08-16,US,desktop,video_views,remarketing,20620,405,855.68,8
Q3_No_Traffic_263,TikTok,2025-08-16,US,mobile,brand_awareness,search,64336,818,1134.31,4
Q2_Place_Brand_239,Google,2025-08-16,US,desktop,brand_awareness,display,98909,1117,2236.8,11
Spring_Example_Brand_201,Google,2025-08-16,ES,mobile,video_views,social,45197,525,933.99,18
Spring_Career_Brand_266,Facebook,2025-08-16,AU,mobile,brand_awareness,search,57865,901,713.39,3
Holiday_Coach_Conversion_208,LinkedIn,2025-08-16,US,mobile,video_views,video,16041,143,1460.62,3
Winter_Long_Conversion_093,Google,2025-08-16,AU,mobile,app_installs,search,8262,119,199.57,3
Spring_Purpose_Retarget_001,Twitter,2025-08-16,MX,mobile,brand_awareness,shopping,8051,52,28.15,0
Spring_Table_Lead_037,Facebook,2025-08-16,NL,mobile,retargeting,video,5954,63,60.73,1
BlackFriday_Common_App_114,Twitter,2025-08-16,AU,tablet,retargeting,display,0,0,0.0,0
Q2_Rate_App_029,Facebook,2025-08-16,US,desktop,traffic,social,50115,630,1043.28,17
BlackFriday_Figure_Retarget_085,Google,2025-08-16,IT,mobile,conversions,display,8239,58,91.21,1
Q4_Seven_Conversion_211,LinkedIn,2025-08-16,GB,mobile,app_installs,video,6835,63,351.76,1
BlackFriday_Serious_Retarget_142,Google,2025-08-16,AU,desktop,video_views,search,59425,1883,3199.17,37
BackToSchool_His_Retarget_096,LinkedIn,2025-08-16,SE,desktop,retargeting,social,17098,198,996.24,8
Winter_Serve_App_213,Google,2025-08-16,BR,mobile,traffic,video,26859,0,24.69,0
Summer_Executive_Brand_135,TikTok,2025-08-16,CA,mobile,brand_awareness,display,9616,66,55.68,0
Summer_Not_Traffic_199,TikTok,2025-08-16,GB,mobile,lead_generation,shopping,16629,184,187.06,1
Q2_Sound_Traffic_231,Facebook,2025-08-16,GB,desktop,brand_awareness,search,42218,847,958.22,5
Spring_Policy_Conversion_275,LinkedIn,2025-08-16,FR,desktop,traffic,video,9341,121,566.37,4
Q1_Example_App_102,Google,2025-08-16,CA,mobile,app_installs,search,31259,606,989.11,10
Q2_We_Video_291,TikTok,2025-08-16,US,mobile,video_views,social,29516,285,456.83,4
Summer_Employee_Video_155,Twitter,2025-08-16,IN,mobile,lead_generation,shopping,12865,78,58.04,1
BlackFriday_Collection_App_178,Google,2025-08-16,FR,mobile,traffic,social,51042,514,635.13,10
Q3_Skin_Lead_160,Facebook,2025-08-16,US,desktop,app_installs,social,19560,256,524.15,4
Holiday_Not_Retarget_064,Google,2025-08-16,IN,mobile,brand_awareness,search,16298,276,177.69,1
Holiday_Option_Video_157,Facebook,2025-08-16,CA,desktop,traffic,video,33527,774,1046.91,19
Q2_Participant_Conversion_077,Google,2025-08-16,BR,mobile,traffic,social,45907,339,280.72,6
BlackFriday_Fire_Lead_223,Google,2025-08-16,CA,desktop,brand_awareness,display,48391,561,703.48,5
BackToSchool_Surface_Conversion_060,Google,2025-08-16,BR,mobile,traffic,search,14559,300,259.74,6
Q2_Institution_Conversion_134,Google,2025-08-16,DE,mobile,traffic,remarketing,48820,834,1466.73,24
BlackFriday_Management_Conversion_187,TikTok,2025-08-16,CA,desktop,retargeting,remarketing,19862,274,248.74,6
Q2_Grow_Traffic_045,Google,2025-08-16,MX,mobile,video_views,video,0,0,0.0,0
BlackFriday_I_Conversion_185,Facebook,2025-08-16,MX,desktop,video_views,video,35314,892,651.68,12
Q1_Sea_Conversion_079,Google,2025-08-16,GB,mobile,retargeting,search,52219,1001,1454.21,18
Summer_Rate_Conversion_288,Facebook,2025-08-16,NL,mobile,lead_generation,social,20071,200,279.01,4
BackToSchool_Pick_Conversion_182,Facebook,2025-08-16,NL,desktop,lead_generation,video,25329,585,814.38,19
BackToSchool_Development_Retarget_277,TikTok,2025-08-16,BR,mobile,lead_generation,shopping,3717,0,4.27,0
BlackFriday_Collection_App_178,Google,2025-08-16,US,mobile,conversions,search,67589,1183,2791.86,57
Holiday_News_Video_273,Google,2025-08-16,SE,mobile,retargeting,social,50310,358,641.03,5
Q2_Long_Conversion_209,Google,2025-08-16,FR,mobile,app_installs,remarketing,36625,583,938.74,11
Holiday_Performance_Conversion_016,Google,2025-08-16,BR,mobile,retargeting,display,47664,289,257.02,8
Spring_Newspaper_Retarget_188,Google,2025-08-16,MX,mobile,app_installs,video,31678,0,27.25,0
Q1_Brother_App_243,Google,2025-08-16,US,tablet,app_installs,video,12985,143,274.96,4
BlackFriday_Push_Conversion_119,Google,2025-08-16,US,tablet,brand_awareness,display,39979,337,516.1,1
Winter_Development_Lead_137,Twitter,2025-08-16,JP,mobile,conversions,shopping,20251,157,256.26,5
Q2_Participant_Conversion_077,Facebook,2025-08-16,IN,desktop,conversions,display,5584,0,5.07,0
Winter_Sure_Lead_041,Facebook,2025-08-16,IN,mobile,lead_generation,search,33051,0,23.36,0
BlackFriday_Push_Conversion_119,Google,2025-08-16,AU,mobile,video_views,display,14984,0,17.1,0
BlackFriday_Hour_Retarget_289,Google,2025-08-16,BR,mobile,lead_generation,display,32309,222,164.06,6
Holiday_Everyone_Lead_214,Google,2025-08-16,US,mobile,video_views,remarketing,27856,512,933.64,11
BackToSchool_Development_Retarget_277,Google,2025-08-16,US,mobile,traffic,social,65945,660,1670.67,23
Q2_Receive_Video_267,Google,2025-08-16,BR,mobile,lead_generation,remarketing,6652,104,101.84,1
Q2_Activity_Traffic_193,Google,2025-08-16,CA,desktop,brand_awareness,social,35268,384,492.91,3
Holiday_Drive_Conversion_083,LinkedIn,2025-08-16,US,mobile,conversions,search,13074,114,1055.95,4
BackToSchool_Reveal_Video_123,LinkedIn,2025-08-16,IN,mobile,app_installs,search,14179,144,563.54,6
Q2_Movement_Lead_226,Google,2025-08-16,US,mobile,retargeting,shopping,0,0,0.0,0
Q4_After_Brand_242,Facebook,2025-08-16,US,desktop,retargeting,display,46804,543,884.0,9
Holiday_Character_Retarget_152,Google,2025-08-16,US,mobile,app_installs,social,24469,192,418.73,5
BackToSchool_Notice_Conversion_233,TikTok,2025-08-16,AU,mobile,retargeting,video,14979,0,17.63,0
BackToSchool_Offer_Lead_031,LinkedIn,2025-08-16,IN,desktop,lead_generation,search,12674,163,461.85,7
Winter_While_Traffic_219,Twitter,2025-08-16,SE,mobile,video_views,social,5129,52,62.26,0
Holiday_News_Video_273,Google,2025-08-16,DE,mobile,app_installs,social,30439,219,322.23,6
BackToSchool_Water_App_163,Facebook,2025-08-16,DE,mobile,retargeting,remarketing,37800,531,524.57,13
Winter_Development_Lead_137,Google,2025-08-16,US,mobile,video_views,search,31440,731,1675.55,14
Winter_Remain_Brand_287,Google,2025-08-16,BR,desktop,app_installs,shopping,23629,402,387.07,15
Q2_Grow_Traffic_045,Facebook,2025-08-16,IN,mobile,app_installs,display,27825,197,146.12,2
Q4_After_Brand_242,Facebook,2025-08-16,GB,mobile,lead_generation,search,13816,160,215.88,3
Holiday_Inside_App_165,Google,2025-08-16,GB,desktop,brand_awareness,video,68513,1551,2111.04,14
Q4_Everything_Retarget_059,Google,2025-08-16,US,desktop,brand_awareness,social,71397,1314,2535.06,14
Winter_Certainly_Video_168,Twitter,2025-08-16,NL,desktop,retargeting,display,7047,72,87.2,0
Q4_Save_Traffic_043,Google,2025-08-16,GB,desktop,traffic,search,26694,814,1423.91,25
BackToSchool_Almost_Lead_131,Google,2025-08-16,US,mobile,conversions,shopping,37210,431,1462.26,19
Q4_Brother_Lead_205,Google,2025-08-16,US,mobile,lead_generation,search,38904,995,2400.0,23
BlackFriday_Figure_Retarget_085,Facebook,2025-08-16,FR,desktop,brand_awareness,remarketing,20641,437,421.5,2
Winter_Sure_Lead_041,Google,2025-08-16,ES,desktop,app_installs,social,25421,456,565.72,15
Q2_Sense_Lead_028,Facebook,2025-08-16,US,mobile,app_installs,search,41516,438,909.41,7
BlackFriday_Effect_Video_252,Google,2025-08-16,US,desktop,brand_awareness,shopping,97272,0,571.27,0
Q2_Nation_App_292,Google,2025-08-16,US,desktop,conversions,remarketing,38810,693,1779.05,31
Q2_Activity_Traffic_193,TikTok,2025-08-16,US,desktop,retargeting,social,48647,0,141.24,0
Q4_Clearly_App_047,Facebook,2025-08-16,DE,mobile,traffic,shopping,38811,588,726.22,14
Q2_High_Lead_076,LinkedIn,2025-08-16,DE,desktop,app_installs,shopping,21643,114,562.03,3
BlackFriday_Often_Conversion_270,Google,2025-08-16,US,mobile,conversions,video,27129,353,1190.81,11
Summer_Rate_Conversion_288,Google,2025-08-16,US,mobile,app_installs,social,24990,208,463.57,4
Q3_Chair_App_008,Facebook,2025-08-16,US,mobile,conversions,remarketing,16004,155,389.04,4
BlackFriday_Garden_Video_124,Google,2025-08-16,FR,desktop,conversions,social,41468,0,100.64,0
BlackFriday_Knowledge_Brand_044,LinkedIn,2025-08-16,FR,desktop,brand_awareness,social,21697,218,1160.52,3
Q2_Expect_Retarget_117,Twitter,2025-08-16,FR,mobile,conversions,video,18958,197,312.79,5
Spring_Put_Brand_203,Facebook,2025-08-16,US,desktop,lead_generation,remarketing,37836,530,994.03,8
Q3_Finally_Video_070,Google,2025-08-16,IN,desktop,traffic,video,40561,710,596.35,13
Winter_Remain_Brand_287,Google,2025-08-16,IN,mobile,traffic,display,46364,291,253.45,4
Holiday_Performance_Conversion_016,Facebook,2025-08-16,US,mobile,brand_awareness,social,63023,544,689.76,2
BlackFriday_Management_Conversion_187,Google,2025-08-16,US,mobile,lead_generation,video,26959,269,687.32,7
Q2_Rate_App_029,Facebook,2025-08-16,FR,mobile,lead_generation,video,0,0,0.0,0
Q4_After_Brand_242,Twitter,2025-08-16,BR,mobile,video_views,display,17835,131,105.04,2
Q2_High_Lead_076,Facebook,2025-08-16,US,mobile,conversions,video,17262,250,547.06,7
Holiday_Forget_App_285,TikTok,2025-08-16,ES,mobile,brand_awareness,remarketing,8155,58,50.93,0
Winter_Onto_Retarget_121,Facebook,2025-08-16,US,desktop,retargeting,display,32683,251,461.66,3
BlackFriday_Garden_Video_124,Google,2025-08-16,BR,mobile,retargeting,social,15492,178,140.44,5
BackToSchool_Notice_Conversion_233,Google,2025-08-16,DE,mobile,video_views,social,8614,102,138.66,2
BackToSchool_Pick_Conversion_182,LinkedIn,2025-08-16,US,mobile,brand_awareness,video,16971,154,1148.35,1
Summer_Religious_Video_101,Facebook,2025-08-16,US,desktop,app_installs,shopping,42850,803,1435.21,24
BlackFriday_Woman_Traffic_244,Facebook,2025-08-16,IN,mobile,video_views,video,3633,49,35.89,0
BackToSchool_Best_Retarget_052,TikTok,2025-08-16,BR,mobile,lead_generation,search,21992,283,183.02,2
BlackFriday_Science_Retarget_103,Google,2025-08-16,US,mobile,traffic,shopping,15323,0,54.02,0
Q2_Result_App_105,Google,2025-08-16,GB,mobile,video_views,remarketing,11038,189,271.25,4
Holiday_Anyone_Conversion_173,LinkedIn,2025-08-16,JP,mobile,retargeting,shopping,5132,20,119.37,0
Q2_Participant_Conversion_077,Twitter,2025-08-16,US,mobile,lead_generation,display,31972,161,291.96,2
Q4_Forward_Lead_143,LinkedIn,2025-08-16,GB,desktop,app_installs,remarketing,6560,56,285.67,1
BackToSchool_Politics_App_108,Google,2025-08-16,BR,desktop,conversions,video,29199,0,80.84,0
Q1_Themselves_Video_071,TikTok,2025-08-16,DE,tablet,lead_generation,video,29968,777,837.66,11
BlackFriday_Movement_Retarget_218,Google,2025-08-16,US,mobile,lead_generation,remarketing,39593,728,1331.18,22
BlackFriday_Rise_Retarget_120,Google,2025-08-16,AU,mobile,conversions,video,13507,206,338.06,5
Winter_Husband_Brand_091,LinkedIn,2025-08-16,US,desktop,lead_generation,remarketing,27251,375,3714.52,19
Q2_Break_Lead_175,Twitter,2025-08-16,US,mobile,video_views,remarketing,20432,132,273.53,3
Summer_Husband_Retarget_053,Google,2025-08-16,CA,mobile,traffic,social,34566,319,531.68,7
BackToSchool_Knowledge_Brand_181,Google,2025-08-16,CA,desktop,retargeting,social,57988,860,1104.08,19
Holiday_Early_App_022,Google,2025-08-16,DE,mobile,retargeting,remarketing,48351,528,841.56,14
Winter_While_Traffic_219,Google,2025-08-16,US,desktop,lead_generation,social,0,0,0.0,0
BlackFriday_Spring_Video_084,Facebook,2025-08-16,DE,mobile,lead_generation,remarketing,31484,400,552.53,6
Q1_Themselves_Video_071,Google,2025-08-16,US,mobile,retargeting,shopping,65655,1310,2393.32,30
Q2_Participant_Conversion_077,Facebook,2025-08-16,IN,mobile,conversions,display,22342,153,155.9,3
Summer_Building_Conversion_196,LinkedIn,2025-08-16,US,desktop,lead_generation,shopping,36922,246,2020.84,8
Q2_Movement_Lead_226,Facebook,2025-08-16,CA,desktop,brand_awareness,social,14849,151,150.48,1
Q4_Individual_Lead_147,Google,2025-08-16,US,desktop,traffic,remarketing,13137,347,719.18,13
BlackFriday_Thought_Video_224,Facebook,2025-08-16,DE,desktop,retargeting,video,21274,548,687.8,9
Q4_Month_Retarget_215,LinkedIn,2025-08-16,BR,mobile,traffic,display,17900,80,330.77,3
Q4_Individual_Lead_147,Facebook,2025-08-16,US,mobile,lead_generation,search,37914,489,1048.01,13
Q3_Finally_Video_070,Google,2025-08-16,FR,mobile,app_installs,remarketing,29613,407,588.63,10
Q2_Require_Traffic_011,TikTok,2025-08-16,IT,mobile,video_views,search,5308,54,45.48,1
Winter_Under_Video_141,TikTok,2025-08-16,DE,mobile,app_installs,search,12771,181,204.32,2
Winter_Remain_Brand_287,TikTok,2025-08-16,US,mobile,video_views,social,41665,497,893.12,7
Q1_Mention_Conversion_259,Google,2025-08-16,DE,mobile,conversions,display,45973,338,726.74,7
Q2_None_Retarget_111,Google,2025-08-16,US,tablet,lead_generation,video,34932,515,1044.3,16
BackToSchool_Notice_Conversion_233,Google,2025-08-16,AU,mobile,conversions,remarketing,23001,314,506.95,7
Holiday_Production_App_072,Google,2025-08-16,IT,mobile,traffic,search,28168,632,1084.41,16
BlackFriday_Fall_Conversion_092,Google,2025-08-16,IN,mobile,lead_generation,shopping,47155,614,524.17,12
BlackFriday_Spring_Video_084,LinkedIn,2025-08-16,AU,mobile,traffic,video,24106,220,1299.32,10
Holiday_Performance_Conversion_016,Facebook,2025-08-16,US,desktop,retargeting,remarketing,43270,622,1065.33,16
Holiday_News_Video_273,Google,2025-08-16,DE,mobile,app_installs,remarketing,0,0,0.0,0
BackToSchool_Middle_Video_241,Google,2025-08-16,US,desktop,conversions,display,56421,600,1829.15,26
Q1_Old_Conversion_069,Facebook,2025-08-16,MX,mobile,video_views,video,22282,0,19.79,0
Winter_Why_Traffic_237,Facebook,2025-08-16,IN,desktop,retargeting,social,25920,484,324.08,11
Holiday_Space_Traffic_264,LinkedIn,2025-08-16,US,mobile,traffic,remarketing,23069,142,1338.09,5
Q2_Blue_Video_051,Facebook,2025-08-16,US,tablet,conversions,display,0,0,0.0,0
Spring_Claim_Traffic_176,Google,2025-08-16,US,mobile,traffic,display,22312,153,286.68,3
Q2_Sense_Lead_028,Twitter,2025-08-16,GB,mobile,video_views,video,16617,213,330.75,5
Q4_Month_Retarget_215,Google,2025-08-16,CA,mobile,brand_awareness,video,57882,813,916.88,4
Summer_Employee_Video_155,LinkedIn,2025-08-16,DE,mobile,video_views,remarketing,22956,126,798.81,3
Q3_Threat_Retarget_125,TikTok,2025-08-16,FR,mobile,app_installs,display,27276,244,275.51,4
Q2_Later_Traffic_162,Google,2025-08-16,BR,mobile,brand_awareness,remarketing,44444,779,591.43,7
Q2_Option_Lead_026,Facebook,2025-08-16,US,desktop,retargeting,social,24354,394,779.61,10
BackToSchool_Prove_Conversion_094,Google,2025-08-16,US,mobile,lead_generation,remarketing,30472,322,863.87,7
Q1_Top_Lead_087,Google,2025-08-16,US,mobile,traffic,display,25892,137,369.27,3
Spring_Everyone_Retarget_159,Facebook,2025-08-16,IN,mobile,lead_generation,social,32089,309,197.03,5
Q2_Win_Video_235,Google,2025-08-16,DE,mobile,brand_awareness,search,62891,0,135.71,0
BackToSchool_Pick_Conversion_182,LinkedIn,2025-08-16,US,desktop,retargeting,search,37468,345,3396.1,19
Q3_Threat_Retarget_125,Google,2025-08-16,US,tablet,retargeting,display,61324,623,1561.26,20
Holiday_Show_Brand_062,Facebook,2025-08-16,IN,mobile,brand_awareness,display,19303,126,67.98,0
Q1_Old_Conversion_069,Facebook,2025-08-16,FR,desktop,brand_awareness,search,17169,269,278.95,1
BackToSchool_Best_Retarget_052,Google,2025-08-16,IN,desktop,retargeting,display,40736,384,280.42,7
Holiday_News_Video_273,LinkedIn,2025-08-16,US,desktop,lead_generation,search,35251,388,3716.55,16
Holiday_Hour_Video_230,Google,2025-08-16,BR,mobile,conversions,remarketing,6565,106,124.53,2
Summer_Traditional_Brand_191,Google,2025-08-16,GB,mobile,retargeting,remarketing,42346,0,64.71,0
BlackFriday_Car_Conversion_265,Facebook,2025-08-16,FR,desktop,traffic,shopping,0,0,0.0,0
Spring_Maintain_App_115,Google,2025-08-16,US,mobile,retargeting,remarketing,27985,411,804.97,7
Q1_Sign_App_258,Google,2025-08-16,ES,mobile,conversions,shopping,43445,779,1296.71,21
Winter_Remain_Brand_287,LinkedIn,2025-08-16,US,desktop,conversions,social,2990,23,288.52,1
Q1_Brother_Video_002,LinkedIn,2025-08-16,IN,mobile,retargeting,display,4800,16,48.85,0
BlackFriday_Color_Conversion_232,Google,2025-08-16,IN,mobile,conversions,video,7663,79,101.7,2
Winter_Bar_Conversion_068,Twitter,2025-08-16,US,mobile,brand_awareness,shopping,11820,71,125.06,0
Q1_Mention_Conversion_259,Facebook,2025-08-16,US,desktop,traffic,display,35274,262,492.43,8
BackToSchool_Begin_Lead_015,LinkedIn,2025-08-16,CA,mobile,video_views,video,8893,100,603.34,3
Winter_Remain_Brand_287,Google,2025-08-16,JP,desktop,traffic,search,24400,930,1608.99,27
Spring_Put_Brand_203,Facebook,2025-08-16,US,tablet,traffic,remarketing,54660,791,1294.87,14
Summer_Song_Brand_040,Google,2025-08-16,MX,mobile,retargeting,display,30849,157,140.04,2
Q1_Someone_Brand_172,Google,2025-08-16,GB,mobile,app_installs,display,43562,291,388.26,9
Q1_Guy_Brand_057,LinkedIn,2025-08-16,MX,mobile,traffic,remarketing,12610,77,252.68,2
Q3_Attorney_Traffic_136,Facebook,2025-08-16,ES,tablet,conversions,display,20470,141,242.58,2
Q2_Institution_Conversion_134,Google,2025-08-16,CA,mobile,lead_generation,shopping,28086,335,516.25,7
Q4_Site_Video_004,TikTok,2025-08-16,FR,mobile,brand_awareness,social,23203,261,249.53,0
Winter_Animal_Conversion_061,LinkedIn,2025-08-16,DE,mobile,retargeting,social,22078,169,896.53,7
BackToSchool_Kind_Video_032,TikTok,2025-08-16,IN,mobile,traffic,video,21888,314,162.56,5
Q2_Blue_Video_051,Google,2025-08-16,SE,tablet,lead_generation,shopping,19956,322,512.2,5
BackToSchool_Reveal_Video_123,Google,2025-08-16,US,tablet,conversions,search,46373,1401,4602.83,32
Holiday_Everyone_Lead_214,LinkedIn,2025-08-16,BR,desktop,brand_awareness,shopping,8269,50,151.82,0
Winter_Certainly_Video_168,Facebook,2025-08-16,US,mobile,brand_awareness,video,7903,90,122.22,0
Q3_Threat_Retarget_125,Google,2025-08-16,DE,desktop,video_views,shopping,37837,859,1378.67,29
Q2_Product_App_177,LinkedIn,2025-08-16,US,mobile,brand_awareness,remarketing,16794,143,1145.37,0
BackToSchool_Against_Video_299,LinkedIn,2025-08-16,JP,desktop,lead_generation,display,22927,151,750.85,7
Summer_Song_Brand_040,Twitter,2025-08-16,IN,mobile,video_views,display,11550,60,43.99,1
Summer_Road_App_282,Google,2025-08-16,US,desktop,video_views,social,15331,219,476.71,5
Spring_Table_Lead_037,TikTok,2025-08-16,US,mobile,conversions,search,8283,116,236.79,2
Q2_Long_Conversion_209,Twitter,2025-08-16,FR,mobile,app_installs,remarketing,20321,102,150.32,2
Holiday_Face_Traffic_005,Facebook,2025-08-16,FR,desktop,conversions,display,4784,36,45.86,0
Holiday_Traditional_Brand_174,Google,2025-08-16,DE,mobile,conversions,shopping,26432,316,513.88,9
BlackFriday_Attack_Lead_183,Google,2025-08-16,FR,desktop,lead_generation,video,20132,328,430.7,9
Q4_Available_Traffic_080,Google,2025-08-16,US,mobile,lead_generation,display,16698,131,286.8,3
Q4_Save_Traffic_043,TikTok,2025-08-16,IN,mobile,traffic,display,15743,152,91.91,1
Q3_Pm_Video_058,Google,2025-08-16,BR,mobile,video_views,remarketing,9555,172,185.69,2
Q4_Difference_Conversion_144,Google,2025-08-16,SE,mobile,app_installs,remarketing,0,0,0.0,0
BlackFriday_Management_Conversion_187,Twitter,2025-08-16,FR,mobile,app_installs,remarketing,14560,78,127.46,1
Q4_Difference_Conversion_144,Facebook,2025-08-16,US,mobile,traffic,social,15681,142,296.05,1
Q1_Raise_Retarget_106,Google,2025-08-16,CA,desktop,video_views,video,20283,315,446.33,6
Winter_Sure_Lead_041,Google,2025-08-16,IT,mobile,brand_awareness,display,62110,278,360.97,2
Winter_Under_Video_141,Facebook,2025-08-16,CA,mobile,brand_awareness,remarketing,43698,365,318.46,2
BlackFriday_Unit_App_253,Google,2025-08-16,US,desktop,lead_generation,display,31542,334,864.16,11
Q2_Later_Traffic_162,Google,2025-08-16,JP,mobile,traffic,remarketing,59361,608,752.94,16
Q2_Activity_Traffic_193,LinkedIn,2025-08-16,GB,mobile,video_views,social,19742,0,84.18,0
Q2_Answer_Traffic_081,Facebook,2025-08-16,CA,desktop,brand_awareness,social,7083,90,71.06,0
Q2_Turn_Conversion_274,Google,2025-08-16,MX,desktop,app_installs,display,21316,150,115.13,5
Holiday_Game_Brand_240,Facebook,2025-08-16,GB,mobile,brand_awareness,search,17340,238,256.47,1
Q2_Dinner_Video_048,Google,2025-08-16,BR,desktop,retargeting,shopping,47837,1008,1037.84,39
Q2_Early_Conversion_088,Facebook,2025-08-16,NL,mobile,brand_awareness,social,21377,245,205.09,1
Q3_Mr_Retarget_169,LinkedIn,2025-08-16,GB,mobile,brand_awareness,search,15223,129,673.13,1
Q1_Brother_App_243,Facebook,2025-08-16,BR,mobile,conversions,social,4324,36,33.25,1
Winter_Base_Retarget_086,Google,2025-08-16,IN,desktop,conversions,display,27525,319,370.54,14
Q3_Finally_Video_070,Facebook,2025-08-16,US,mobile,brand_awareness,shopping,79850,1327,2096.94,9
Q1_Question_Video_150,Google,2025-08-16,BR,mobile,traffic,video,25100,338,346.31,5
Holiday_Support_Conversion_132,Google,2025-08-16,AU,desktop,app_installs,video,32233,626,856.94,16
Holiday_Woman_Lead_278,Facebook,2025-08-16,ES,mobile,brand_awareness,remarketing,13028,138,110.29,0
BlackFriday_Collection_App_178,Facebook,2025-08-16,DE,mobile,conversions,search,28479,438,573.17,16
Winter_Remain_Brand_287,Facebook,2025-08-16,BR,desktop,brand_awareness,social,29149,359,243.86,2
Q1_List_Retarget_034,LinkedIn,2025-08-16,US,desktop,brand_awareness,remarketing,28682,0,230.8,0
Q1_Past_Conversion_164,Google,2025-08-16,US,mobile,video_views,video,27346,392,811.26,11
Holiday_Forget_App_285,Google,2025-08-16,JP,desktop,retargeting,video,10321,165,238.03,4
Q4_Difference_Conversion_144,Facebook,2025-08-16,US,desktop,retargeting,display,25177,210,357.84,5
BlackFriday_Color_Conversion_232,Google,2025-08-16,US,mobile,conversions,display,0,0,0.0,0
Q1_Mention_Conversion_259,Google,2025-08-16,US,desktop,lead_generation,social,0,0,0.0,0
Winter_Inside_Conversion_286,LinkedIn,2025-08-16,IN,desktop,traffic,search,16199,228,828.61,12
Q4_Brother_Lead_205,Facebook,2025-08-16,DE,desktop,video_views,display,16037,174,178.98,4
Q2_Usually_Conversion_148,Google,2025-08-16,SE,mobile,retargeting,search,17553,0,53.57,0
Q3_Threat_Retarget_125,LinkedIn,2025-08-16,GB,desktop,app_installs,video,23004,390,2509.78,13
Q3_No_Traffic_263,Google,2025-08-16,US,mobile,app_installs,remarketing,31153,354,655.12,12
Q2_Turn_Conversion_274,TikTok,2025-08-16,AU,mobile,brand_awareness,video,44181,647,453.85,3
Winter_Why_Traffic_237,Google,2025-08-16,BR,desktop,lead_generation,social,41196,467,348.12,12
Q3_Agreement_Conversion_025,Google,2025-08-16,IN,mobile,conversions,remarketing,39673,680,813.91,17
Spring_Put_Brand_203,Google,2025-08-16,US,mobile,lead_generation,shopping,66223,1146,2294.17,33
BlackFriday_Almost_Lead_018,Google,2025-08-16,IT,mobile,video_views,video,50422,636,942.27,12
Q3_Blood_Lead_090,LinkedIn,2025-08-16,IN,mobile,traffic,shopping,16689,58,163.81,1
Q1_Decide_Retarget_027,Facebook,2025-08-16,US,mobile,retargeting,remarketing,52415,556,969.73,7
Holiday_Born_Retarget_220,Facebook,2025-08-16,ES,mobile,video_views,video,40621,598,696.71,7
Winter_Type_Lead_212,Google,2025-08-16,BR,desktop,traffic,social,22032,341,355.34,7
Holiday_Game_Brand_240,Facebook,2025-08-16,ES,mobile,video_views,social,30996,278,304.39,7
Winter_Training_Brand_075,Google,2025-08-16,US,desktop,retargeting,search,12023,435,906.87,8
Winter_Learn_Conversion_207,Facebook,2025-08-16,US,mobile,brand_awareness,video,52742,751,1222.29,3
BlackFriday_Spring_Video_084,Google,2025-08-16,IT,tablet,traffic,social,15896,182,246.51,6
BlackFriday_Car_Conversion_265,Google,2025-08-16,IN,mobile,traffic,shopping,5869,75,54.85,1
BackToSchool_Education_Retarget_250,Google,2025-08-16,GB,mobile,app_installs,shopping,42687,0,134.02,0
Q2_Sense_Lead_028,Google,2025-08-16,JP,tablet,app_installs,shopping,59530,1081,1338.61,36
Summer_Executive_Brand_135,TikTok,2025-08-16,BR,mobile,traffic,social,22351,300,190.84,5
BackToSchool_Election_Brand_006,LinkedIn,2025-08-16,US,mobile,traffic,shopping,38128,177,1545.7,4
BackToSchool_End_Conversion_295,Google,2025-08-16,ES,tablet,lead_generation,remarketing,21129,274,370.13,4
Holiday_Ground_Brand_298,TikTok,2025-08-16,CA,mobile,brand_awareness,search,12771,132,96.35,0
Holiday_Inside_App_165,Twitter,2025-08-16,US,desktop,conversions,search,27387,315,1007.76,6
Q2_According_Video_039,Google,2025-08-16,AU,mobile,conversions,remarketing,45814,545,1199.28,13
BackToSchool_Development_Retarget_277,Google,2025-08-16,NL,tablet,conversions,display,27515,233,491.36,10
Q4_After_Brand_242,Facebook,2025-08-16,FR,mobile,retargeting,search,0,0,0.0,0
BackToSchool_Politics_App_108,LinkedIn,2025-08-16,US,mobile,app_installs,remarketing,32884,0,116.06,0
Q2_Result_App_105,Twitter,2025-08-16,IN,mobile,brand_awareness,search,6472,51,36.3,0
Q2_Sense_Lead_028,Facebook,2025-08-16,DE,desktop,brand_awareness,search,59062,978,789.31,5
Q2_Blue_Video_051,Google,2025-08-16,US,mobile,conversions,social,43488,410,1279.36,10
Q3_Food_Brand_249,Google,2025-08-16,US,tablet,conversions,search,62682,1629,3939.23,72
Q4_Everything_Retarget_059,Facebook,2025-08-16,GB,mobile,video_views,display,27802,148,203.42,2
Spring_Example_Brand_201,Google,2025-08-16,ES,mobile,conversions,shopping,14917,267,600.35,6
Q2_Participant_Conversion_077,Twitter,2025-08-16,US,desktop,retargeting,display,7099,72,162.18,0
Holiday_Forget_App_285,Facebook,2025-08-16,AU,mobile,conversions,search,30185,0,55.15,0
Winter_Down_Conversion_296,Google,2025-08-16,BR,desktop,retargeting,shopping,36759,1035,774.54,35
BackToSchool_Pick_Conversion_182,Google,2025-08-16,US,mobile,video_views,display,23039,130,295.76,4
